1949.46	23.90	9525.69
1949.54	23.70	10208.13
1949.62	23.80	10589.55
1949.71	23.90	10742.96
1949.79	23.70	11175.93
1949.87	23.80	11347.64
1949.96	23.60	11816.75
1950.04	23.50	12179.73
1950.12	23.50	12487.59
1950.21	23.60	12606.28
1950.29	23.60	13033.75
1950.37	23.70	13487.41
1950.46	23.80	13722.08
1950.54	24.10	12642.74
1950.62	24.30	13373.56
1950.71	24.40	13868.58
1950.79	24.60	14408.09
1950.87	24.70	14406.53
1950.96	25.00	14264.15
1951.04	25.40	15165.45
1951.12	25.70	15635.22
1951.21	25.80	15402.35
1951.29	25.80	15699.84
1951.37	25.90	15738.32
1951.46	25.90	15558.90
1951.54	25.90	15926.32
1951.62	25.90	16716.30
1951.71	26.10	17107.57
1951.79	26.20	17044.89
1951.87	26.40	16532.37
1951.96	26.50	17062.86
1952.04	26.50	17717.23
1952.12	26.30	17614.37
1952.21	26.30	17746.63
1952.29	26.40	17715.92
1952.37	26.40	17798.00
1952.46	26.50	18306.80
1952.54	26.70	18781.41
1952.62	26.70	18946.79
1952.71	26.70	18736.73
1952.79	26.70	18434.07
1952.87	26.70	19109.28
1952.96	26.70	19970.08
1953.04	26.60	20243.37
1953.12	26.50	20162.59
1953.21	26.60	20279.04
1953.29	26.60	19372.20
1953.37	26.70	19493.39
1953.46	26.80	18817.34
1953.54	26.80	19177.45
1953.62	26.90	19277.89
1953.71	26.90	18486.17
1953.79	27.00	19066.06
1953.87	26.90	19655.88
1953.96	26.90	20017.57
1954.04	26.90	20623.33
1954.12	26.90	21175.73
1954.21	26.90	21723.02
1954.29	26.80	22774.02
1954.37	26.90	23692.34
1954.46	26.90	23981.66
1954.54	26.90	25051.05
1954.62	26.90	25651.30
1954.71	26.80	26452.90
1954.79	26.80	27171.58
1954.87	26.80	28342.19
1954.96	26.70	29859.14
1955.04	26.70	30507.11
1955.12	26.70	31637.80
1955.21	26.70	31500.21
1955.29	26.70	32700.04
1955.37	26.70	32674.54
1955.46	26.70	34682.67
1955.54	26.80	37195.76
1955.62	26.80	37085.63
1955.71	26.90	38728.54
1955.79	26.90	36899.16
1955.87	26.90	39507.00
1955.96	26.80	40145.50
1956.04	26.80	39189.12
1956.12	26.80	39563.41
1956.21	26.80	42416.61
1956.29	26.90	42887.26
1956.37	27.00	41517.31
